_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
10293530,bedouin_arabic,Jabirid,shiite,2.0,0.000259000259000259,0.17910482757140014,1.527407266050699e-06,8.190977501538956e-05,4.855572834529029e-05
10293531,ethiopian,Gebre,miaphysite,1.0,0.0001295001295001295,0.1707460910470269,0.0,2.3354596471195447e-05,4.721315282527526e-05
10293543,bedouin_arabic,Muzaffaraddin,sunni,3.0,0.0003885003885003885,0.1947079474456192,0.0,0.00016410271211652738,5.757291579941131e-05
10293544,maghreb_arabic,Rahhalid,sunni,3.0,0.0003885003885003885,0.18227410006711348,0.0,7.169217601798109e-05,7.298157290782314e-05
10293552,german,von Thüringen,catholic,1.0,0.0001295001295001295,0.18057622372261095,0.0,1.8744471081446326e-06,3.595015989714983e-05
10293555,turkish,Selçukid,tengri_pagan,7.0,0.0009065009065009065,0.18858489056090813,0.0003698571144831573,0.0004369822416085042,0.00015387644986577834
10293561,bedouin_arabic,Idrisid,shiite,3.0,0.0003885003885003885,0.143589724938421,0.0,7.241361675807287e-08,8.54773812531778e-05
10293570,pecheneg,Balkhaid,tengri_pagan,1.0,0.0001295001295001295,0.15435597691610964,0.0,4.2402203681233905e-06,3.816969632533297e-05
10293581,bedouin_arabic,Mirzid,ibadi,1.0,0.0001295001295001295,0.18664312122006102,0.0,0.00031034835901067303,3.1592369317677824e-05
10293583,old_frankish,de Nordgau,catholic,1.0,0.0001295001295001295,0.15014672130635986,0.0,5.7021034873422175e-08,3.9915643709961744e-05
10293613,bedouin_arabic,Isaid,shiite,2.0,0.000259000259000259,0.14450023772693754,0.00022022234170919575,1.3970977116417393e-07,0.00012394614009108505
10293620,bedouin_arabic,Najibid,sunni,1.0,0.0001295001295001295,0.18950022690434068,0.0,0.00020913337942922517,3.19888083847418e-05
10293622,bedouin_arabic,Mahmudid,sunni,1.0,0.0001295001295001295,0.16476967551220886,0.0,1.44305130140098e-05,3.411237250094032e-05
10293624,bedouin_arabic,Shamirid,ibadi,4.0,0.000518000518000518,0.19465363939250002,0.0,0.001177454278216017,8.541338283948551e-05
10293634,kannada,Pratishthan,hindu,2.0,0.000259000259000259,0.15493854928833004,4.792130164491257e-08,5.9153681066403064e-05,4.126697783025049e-05
10293636,pictish,Circinn,catholic,1.0,0.0001295001295001295,0.0001295001295001295,0.0,3.387203130257521e-84,0.00012948336138806163
10293640,pictish,Uib,catholic,2.0,0.000259000259000259,0.1529143459520606,5.000902807329067e-06,7.137420892000123e-07,6.21869031541075e-05
10293645,tamil,Amaravati,hindu,1.0,0.0001295001295001295,0.1498123188090183,0.0,1.1123972999992778e-05,3.4130845158758855e-05
10293650,tamil,Mahalid,buddhist,2.0,0.000259000259000259,0.1387060119017089,5.5908185252398014e-08,1.477257283090192e-06,6.0396221798698056e-05
10293677,bedouin_arabic,Talqid,sunni,1.0,0.0001295001295001295,0.16626133666038373,0.0,1.889126250655117e-05,3.545777266858327e-05
10293681,bedouin_arabic,Gafurid,sunni,4.0,0.000518000518000518,0.19893303705881651,1.5312758014538655e-06,0.00025193254137704824,6.481646017310153e-05
10293685,panjabi,Dipalpurid,hindu,1.0,0.0001295001295001295,0.1740842407488287,0.0,7.859338902823119e-05,3.718130371290187e-05
10293696,bedouin_arabic,Nizamid,shiite,1.0,0.0001295001295001295,0.16770465546410998,0.0,5.563526370109908e-06,3.7391985196524345e-05
10293702,bedouin_arabic,Mahmudid,sunni,4.0,0.000518000518000518,0.1757225130635681,0.00022022234170919578,3.339138418201309e-05,0.00010614750330940399
10293708,serbian,Mrnjavcevic,slavic_pagan,3.0,0.0003885003885003885,0.1724229674198791,1.7379492941720921e-06,7.036015610935693e-06,8.166124174779714e-05
10293709,kannada,Lakshmi,hindu,2.0,0.000259000259000259,0.0,0.0,3.387203130257521e-84,0.00012948336138806163
10293720,persian,Zakari,sunni,1.0,0.0001295001295001295,0.000172666839333506,0.0,3.5517399095129106e-78,9.020124076419463e-05
10293734,old_saxon,Smeldiging,norse_pagan,15.0,0.0019425019425019427,0.21050658642092168,0.0016731619730773679,0.00010671691669156162,0.00040283554368744775
10293744,kannada,Vatsagulmid,hindu,7.0,0.0009065009065009065,0.17338143800054923,8.913278270911613e-07,0.0004392029200112239,0.00010412188446336522
10293749,bedouin_arabic,Mahdi,sunni,3.0,0.0003885003885003885,0.21474117023945863,0.0,0.007787590223323587,5.450884183956537e-05
10293757,bedouin_arabic,Husamid,sunni,3.0,0.0003885003885003885,0.1826677033456251,1.486056294391528e-07,6.567898601320545e-05,5.96585409119497e-05
10293758,bedouin_arabic,Samirid,sunni,2.0,0.000259000259000259,0.0,0.0,7.448538454714819e-72,0.00012948336138806163
10293759,bedouin_arabic,Burhanaddin,sunni,1.0,0.0001295001295001295,0.1841498675722569,0.0,0.0001841325075077704,3.314862398010634e-05
10293764,bedouin_arabic,Nasrid,sunni,1.0,0.0001295001295001295,0.16275232290857292,0.0,2.900746729977697e-06,3.530609663785648e-05
