_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
10304221,irish,Ua Fergail,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
10304291,irish,Ua Cruadláich,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
10304353,irish,de Tuadhmhumhain,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10304416,saxon,of Warwick,catholic,1.0,0.003968253968253968,0.25444041252864785,0.0,0.0042674738887973716,0.0010317925114505663
10304502,irish,de Tuadhmhumhain,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.028371403648411585,0.0015909803510690222
10304809,irish,de Osraige,catholic,1.0,0.003968253968253968,0.23613080467919179,0.0,0.0011537445575399517,0.0011845698205924526
10305045,khazar,Araslan,catholic,6.0,0.023809523809523808,0.36114123068582277,0.004125632301888147,0.0893617270918667,0.007581305967770518
10305565,irish,Mac Máil na mBó,catholic,2.0,0.007936507936507936,0.3089633580705009,0.0,0.016347737024161865,0.0015605648768631203
10305804,irish,Craig,catholic,1.0,0.003968253968253968,0.2276572112098428,0.0,0.001252100942361197,0.0012131233838122925
10305826,welsh,Rhufoniog,catholic,1.0,0.003968253968253968,0.2978426112228929,0.0,0.009884533295144654,0.0010342422385375468
10306184,irish,de Tuadhmhumhain,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
10306398,frankish,de Rodez,catholic,1.0,0.003968253968253968,0.26881557707828896,0.0,0.0022776161399925042,0.0010785895450970858
10306857,khazar,Westfrieslandid,sunni,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10306922,ashkenazi,of Minori,jewish,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10306964,saxon,of Tottenham,catholic,1.0,0.003968253968253968,0.2530870060790274,0.0,0.0018727172493631617,0.001082960155816558
10307194,irish,Ua Maíl Doraid,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
