_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
10301130,frankish,de Guincamp,catholic,1.0,0.00010330578512396694,0.20298062217374727,0.0,1.3100675236269448e-06,2.136084072464052e-05
10301131,levantine_arabic,Bichri,sunni,2.0,0.00020661157024793388,0.22826030043096426,0.0,0.0009986146762325325,2.2974197327541396e-05
10301138,khazar,Kocibeyid,sunni,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301139,khazar,Gunesid,sunni,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301140,levantine_arabic,Bostrid,sunni,1.0,0.00010330578512396694,0.22456935019318736,0.0,0.0003722325350596508,1.955864173960265e-05
10301158,greek,Marianites,orthodox,106.0,0.010950413223140495,0.3058985038778062,0.007322047885865484,0.013895652767633545,0.0011328767680663836
10301166,andalusian_arabic,Balashkid,sunni,1.0,0.00010330578512396694,0.20346643306232673,0.0,1.3405736730541207e-05,1.953097662157084e-05
10301170,andalusian_arabic,Seville,sunni,1.0,0.00010330578512396694,0.21986429993443096,0.0,0.00011831572376217628,1.934190078671267e-05
10301172,lombard,Maioingi,catholic,1.0,0.00010330578512396694,0.21488499048128692,0.0,4.139871285772677e-06,2.060586570478784e-05
10301173,bedouin_arabic,Musaid,sunni,14.0,0.001446280991735537,0.2555004716815447,0.00019362662694986785,0.008732684932860706,9.679642289822635e-05
10301174,bedouin_arabic,Talibid,sunni,1.0,0.00010330578512396694,0.21226193032005253,0.0,2.2725761447257366e-05,1.9401671792469983e-05
10301176,bedouin_arabic,Musaid,sunni,2.0,0.00020661157024793388,0.19746569853335405,0.0001926510405504291,1.4444155809275373e-05,5.405214704302307e-05
10301177,bedouin_arabic,Abdullahid,sunni,58.0,0.005991735537190082,0.24989416363876846,0.0015948154059080696,0.013304209359700779,0.000934028410069529
10301178,maghreb_arabic,Maghni,sunni,2.0,0.00020661157024793388,0.22409099601113194,2.0787702342081675e-08,0.00014104757699007076,2.2948572257973008e-05
10301183,khazar,Çatid,sunni,1.0,0.00010330578512396694,0.20189961706105514,0.0,1.1417776415535544e-06,2.0923232157930497e-05
